scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-17 00:04:27.048699,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/comfort/softies-7213-1005-3061_p-2675032.aspx?Org=2675027,Softies 7213-1005-3061,99.0,89.1,89.1,Softies,Softies 7213-1005-3061,https://www.myshoe.gr/Images/Products/Normal/2670000/2675032.jpg
2020-12-17 00:04:38.987535,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/pepe-jeans-koko-ive20-pls31064-999_p-2675579.aspx?Org=2675578,Pepe Jeans Koko Ive20 PLS31064-999,95.0,81.9,81.9,Pepe Jeans,Pepe Jeans Koko Ive20 PLS31064-999,https://www.myshoe.gr/Images/Products/Normal/2670000/2675579.jpg
2020-12-17 00:04:39.552287,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/guess-razz-active-fl7razele12-black_p-2675658.aspx?Org=2675657,Guess Razz/Active FL7RAZELE12-BLACK,99.0,83.9,83.9,Guess,Guess Razz/Active FL7RAZELE12-BLACK,https://www.myshoe.gr/Images/Products/Normal/2670000/2675658.jpg
2020-12-17 00:05:13.454528,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/goves/office/ragazza-scarpe-rag018-01_p-2674430.aspx?Org=2674431,Ragazza Scarpe RAG018-01,68.9,57.9,57.9,Ragazza Scarpe,Ragazza Scarpe RAG018-01,https://www.myshoe.gr/Images/Products/Normal/2670000/2674430.jpg
2020-12-17 00:05:13.542532,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/army/ragazza-scarpe-rag0200-01_p-2674392.aspx?Org=2674389,Ragazza Scarpe RAG0200-01,68.9,62.01,62.01,Ragazza Scarpe,Ragazza Scarpe RAG0200-01,https://www.myshoe.gr/Images/Products/Normal/2670000/2674392.jpg
2020-12-17 00:05:30.407764,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/athlhtika/running/adidas-energyfalcon-x-fw4716_p-2676977.aspx?Org=2676971,adidas Energyfalcon X FW4716,64.9,59.9,59.9,adidas Sport Performance,adidas Energyfalcon X FW4716,https://www.myshoe.gr/Images/Products/Normal/2670000/2676977.jpg
2020-12-17 00:05:56.678805,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/geox-d-backsie-e-d04fle-0vibn-c5m9h_p-2676916.aspx?Org=2676912,Geox D Backsie E D04FLE-0VIBN-C5M9H,120.0,102.9,102.9,Geox,Geox D Backsie E D04FLE-0VIBN-C5M9H,https://www.myshoe.gr/Images/Products/Normal/2670000/2676916.jpg
2020-12-17 00:06:27.233704,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/levis-270-20551-28-60_p-2676100.aspx?Org=2676096,Levis 270-20551-28-60,54.9,46.9,46.9,Levis,Levis 270-20551-28-60,https://www.myshoe.gr/Images/Products/Normal/2670000/2676100.jpg
2020-12-17 00:06:28.710707,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/athlhtika/running/reebok-energylux-2-0-fv0606_p-2676162.aspx?Org=2676163,Reebok Energylux 2.0 FV0606,44.9,41.9,41.9,Reebok Sport,Reebok Energylux 2.0 FV0606,https://www.myshoe.gr/Images/Products/Normal/2670000/2676162.jpg
2020-12-17 00:06:28.994702,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/low-cut/xti-44437-01_p-2676866.aspx?Org=2676865,Xti 44437-01,49.9,40.9,40.9,Xti,Xti 44437-01,https://www.myshoe.gr/Images/Products/Normal/2670000/2676866.jpg
